# x,y,z,Ex,Ey,Ez
-7.750212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-2.609599400000000083e-02,3.869846100000000344e-02,1.139056100000000044e-02
-7.250212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-2.578821800000000164e-02,4.124757300000000265e-02,1.205434499999999930e-02
-6.750212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-2.525364999999999902e-02,4.384741899999999859e-02,1.275503400000000016e-02
-6.250212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-2.452566800000000047e-02,4.643665300000000135e-02,1.339532300000000065e-02
-5.750212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-2.362307199999999843e-02,4.907491099999999884e-02,1.407428500000000061e-02
-5.250212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-2.245804300000000045e-02,5.171591799999999961e-02,1.474648500000000015e-02
-4.750212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-2.109280599999999867e-02,5.426740599999999720e-02,1.540505900000000046e-02
-4.250212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-1.948070899999999883e-02,5.669200399999999723e-02,1.593752799999999942e-02
-3.750212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-1.770924399999999899e-02,5.900373300000000265e-02,1.653046500000000113e-02
-3.250212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-1.565020199999999848e-02,6.106188500000000324e-02,1.704124400000000053e-02
-2.750212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-1.341661300000000084e-02,6.293862299999999910e-02,1.750440500000000066e-02
-2.250212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-1.104647100000000041e-02,6.449657699999999938e-02,1.787973899999999866e-02
-1.750212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-8.537679899999999281e-03,6.578488600000000075e-02,1.818949400000000050e-02
-1.250212499999999949e+00,1.024279399999999995e+01,3.016188000000000091e+00,-5.910824999999999760e-03,6.671830300000000658e-02,1.839743199999999829e-02
-7.502124999999999488e-01,1.024279399999999995e+01,3.016188000000000091e+00,-3.215634299999999869e-03,6.733216300000000043e-02,1.853439399999999918e-02
-2.502125000000000044e-01,1.024279399999999995e+01,3.016188000000000091e+00,-4.690733000000000207e-04,6.751608800000000188e-02,1.856425000000000089e-02
2.497874999999999956e-01,1.024279399999999995e+01,3.016188000000000091e+00,2.312732899999999942e-03,6.737348399999999737e-02,1.853608500000000076e-02
7.497875000000000512e-01,1.024279399999999995e+01,3.016188000000000091e+00,5.019054700000000029e-03,6.688269199999999359e-02,1.836983699999999997e-02
1.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,7.632487500000000036e-03,6.606620600000000232e-02,1.812406399999999876e-02
1.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,1.020874899999999960e-02,6.483360400000000301e-02,1.779179599999999861e-02
2.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,1.255443300000000026e-02,6.324765100000000195e-02,1.747292799999999868e-02
2.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,1.478863799999999978e-02,6.153321999999999958e-02,1.708452800000000160e-02
3.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,1.685100200000000034e-02,5.952032299999999998e-02,1.656686099999999870e-02
3.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,1.870486299999999866e-02,5.728550300000000151e-02,1.598363699999999846e-02
4.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.033512100000000114e-02,5.495060200000000117e-02,1.539994199999999980e-02
4.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.177789600000000145e-02,5.256049699999999769e-02,1.482444400000000086e-02
5.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.298832899999999832e-02,4.999165199999999754e-02,1.416830399999999962e-02
5.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.398823900000000148e-02,4.740297799999999839e-02,1.349722899999999948e-02
6.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.476546899999999829e-02,4.481188600000000216e-02,1.282426899999999925e-02
6.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.536216000000000165e-02,4.228969300000000320e-02,1.219604300000000016e-02
7.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.578866900000000018e-02,3.979955999999999772e-02,1.153556099999999973e-02
7.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.600748500000000032e-02,3.732621299999999698e-02,1.089894400000000069e-02
8.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.610665900000000081e-02,3.499305199999999672e-02,1.026758399999999974e-02
8.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.607999600000000112e-02,3.275342299999999679e-02,9.671477600000000577e-03
9.249787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.588980499999999838e-02,3.060008599999999857e-02,9.104598300000000741e-03
9.749787500000000051e+00,1.024279399999999995e+01,3.016188000000000091e+00,2.561256300000000138e-02,2.858514200000000088e-02,8.541104399999999153e-03
1.024978800000000057e+01,1.024279399999999995e+01,3.016188000000000091e+00,2.525517299999999882e-02,2.667707799999999990e-02,8.026396899999999751e-03
1.074978800000000057e+01,1.024279399999999995e+01,3.016188000000000091e+00,2.479893000000000028e-02,2.489059399999999853e-02,7.544482600000000129e-03
1.124978800000000057e+01,1.024279399999999995e+01,3.016188000000000091e+00,2.427876699999999971e-02,2.322133300000000025e-02,7.069031699999999731e-03
1.174978800000000057e+01,1.024279399999999995e+01,3.016188000000000091e+00,2.369856799999999972e-02,2.166455200000000011e-02,6.631838200000000211e-03
-1.175021199999999943e+01,1.074279399999999995e+01,3.016188000000000091e+00,-2.256139199999999956e-02,2.198201199999999869e-02,6.572375499999999829e-03
-1.125021199999999943e+01,1.074279399999999995e+01,3.016188000000000091e+00,-2.301861700000000163e-02,2.347971700000000064e-02,6.969363899999999994e-03
-1.075021199999999943e+01,1.074279399999999995e+01,3.016188000000000091e+00,-2.341411100000000134e-02,2.510592500000000116e-02,7.395589699999999961e-03
-1.025021199999999943e+01,1.074279399999999995e+01,3.016188000000000091e+00,-2.371667300000000062e-02,2.682667600000000069e-02,7.847413399999999400e-03
-9.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.394766400000000045e-02,2.868049199999999840e-02,8.317965099999999681e-03
-9.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.408722799999999872e-02,3.061268500000000059e-02,8.801906400000000102e-03
-8.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.408637500000000015e-02,3.264919699999999786e-02,9.316021600000000055e-03
-8.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.397455500000000156e-02,3.480877000000000276e-02,9.840629999999999517e-03
-7.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.373803400000000161e-02,3.701784500000000061e-02,1.037584499999999986e-02
-7.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.332430099999999867e-02,3.929944700000000124e-02,1.092445300000000064e-02
-6.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.275655399999999828e-02,4.164005400000000273e-02,1.146458199999999920e-02
-6.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.203205399999999883e-02,4.401598899999999842e-02,1.202282000000000003e-02
-5.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.110186799999999932e-02,4.638604100000000285e-02,1.257711799999999998e-02
-5.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-2.001116099999999953e-02,4.872304899999999744e-02,1.308764800000000034e-02
-4.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-1.872141100000000030e-02,5.099195599999999801e-02,1.359076199999999929e-02
-4.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-1.725391500000000161e-02,5.315109300000000342e-02,1.406899300000000012e-02
-3.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-1.561294300000000065e-02,5.520880999999999705e-02,1.451286300000000085e-02
-3.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-1.379368599999999945e-02,5.707071300000000208e-02,1.491381599999999988e-02
-2.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-1.180550500000000086e-02,5.871429999999999705e-02,1.526349100000000056e-02
-2.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-9.695479599999999240e-03,6.010309999999999958e-02,1.555638699999999965e-02
-1.750212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-7.487001800000000346e-03,6.122442300000000004e-02,1.579317800000000147e-02
-1.250212499999999949e+00,1.074279399999999995e+01,3.016188000000000091e+00,-5.181571900000000140e-03,6.205655599999999883e-02,1.596939899999999871e-02
-7.502124999999999488e-01,1.074279399999999995e+01,3.016188000000000091e+00,-2.817567400000000125e-03,6.259620200000000356e-02,1.607803099999999957e-02
-2.502125000000000044e-01,1.074279399999999995e+01,3.016188000000000091e+00,-4.141393600000000254e-04,6.280925099999999650e-02,1.610664800000000119e-02
2.497874999999999956e-01,1.074279399999999995e+01,3.016188000000000091e+00,2.000434799999999992e-03,6.267195200000000299e-02,1.607060999999999906e-02
7.497875000000000512e-01,1.074279399999999995e+01,3.016188000000000091e+00,4.362663699999999936e-03,6.220185799999999876e-02,1.597027700000000147e-02
1.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,6.670553200000000141e-03,6.142825999999999842e-02,1.580290100000000114e-02
1.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,8.900991599999999795e-03,6.036732000000000209e-02,1.557117499999999960e-02
2.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,1.100577600000000010e-02,5.904997900000000244e-02,1.528338599999999950e-02
2.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,1.302347199999999948e-02,5.748777499999999790e-02,1.493645300000000058e-02
3.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,1.487905100000000078e-02,5.571433900000000161e-02,1.454622799999999959e-02
3.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,1.655821099999999976e-02,5.375220599999999682e-02,1.411042799999999951e-02
4.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,1.806204599999999827e-02,5.164644499999999916e-02,1.364168299999999993e-02
4.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,1.939700399999999894e-02,4.945949100000000126e-02,1.315216399999999917e-02
5.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.054835899999999868e-02,4.719439100000000220e-02,1.263396999999999958e-02
5.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.151720799999999947e-02,4.488315799999999939e-02,1.211904500000000016e-02
6.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.232954800000000115e-02,4.256386300000000039e-02,1.156488900000000007e-02
6.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.294367199999999829e-02,4.025461899999999843e-02,1.102290099999999988e-02
7.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.340668099999999863e-02,3.796226899999999987e-02,1.047793500000000072e-02
7.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.373719200000000071e-02,3.576278299999999938e-02,9.944645699999999158e-03
8.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.390523599999999985e-02,3.363395100000000221e-02,9.425050600000000126e-03
8.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.395156999999999842e-02,3.156104299999999696e-02,8.914957799999999669e-03
9.249787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.389920900000000112e-02,2.960239699999999904e-02,8.417252499999999804e-03
9.749787500000000051e+00,1.074279399999999995e+01,3.016188000000000091e+00,2.372384400000000088e-02,2.774951200000000048e-02,7.949749000000000745e-03
1.024978800000000057e+01,1.074279399999999995e+01,3.016188000000000091e+00,2.346176300000000006e-02,2.598251199999999927e-02,7.501708299999999829e-03
1.074978800000000057e+01,1.074279399999999995e+01,3.016188000000000091e+00,2.313543900000000070e-02,2.432906599999999989e-02,7.062775999999999776e-03
1.124978800000000057e+01,1.074279399999999995e+01,3.016188000000000091e+00,2.272088099999999833e-02,2.276502399999999829e-02,6.652466999999999582e-03
1.174978800000000057e+01,1.074279399999999995e+01,3.016188000000000091e+00,2.225559200000000112e-02,2.132970699999999983e-02,6.268517999999999833e-03
-1.175021199999999943e+01,-1.125720600000000005e+01,3.516188000000000091e+00,-2.103988500000000123e-02,-2.111215699999999945e-02,7.192446899999999782e-03
-1.125021199999999943e+01,-1.125720600000000005e+01,3.516188000000000091e+00,-2.140761199999999947e-02,-2.245236399999999896e-02,7.613443800000000393e-03
-1.075021199999999943e+01,-1.125720600000000005e+01,3.516188000000000091e+00,-2.173046400000000142e-02,-2.389230599999999857e-02,8.068966699999999270e-03
-1.025021199999999943e+01,-1.125720600000000005e+01,3.516188000000000091e+00,-2.196636100000000022e-02,-2.541610000000000050e-02,8.537488100000000663e-03
-9.750212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.213672200000000104e-02,-2.703190399999999896e-02,9.033683699999999622e-03
-9.250212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.222629500000000008e-02,-2.872403899999999982e-02,9.547269900000000462e-03
-8.750212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.219358999999999915e-02,-3.048779999999999893e-02,1.007950799999999918e-02
-8.250212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.206094899999999984e-02,-3.234355900000000089e-02,1.063266499999999948e-02
-7.750212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.181331099999999842e-02,-3.423752299999999887e-02,1.119206499999999931e-02
-7.250212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.142191300000000076e-02,-3.620495600000000341e-02,1.176306400000000016e-02
-6.750212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.089855100000000132e-02,-3.821138300000000154e-02,1.233683300000000017e-02
-6.250212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-2.021824800000000116e-02,-4.022979000000000138e-02,1.291692600000000045e-02
-5.750212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-1.939548599999999998e-02,-4.226043100000000108e-02,1.348898599999999968e-02
-5.250212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-1.840471100000000068e-02,-4.426163100000000267e-02,1.405442500000000060e-02
-4.750212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-1.725950299999999896e-02,-4.621249399999999979e-02,1.459497600000000082e-02
-4.250212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-1.596080100000000015e-02,-4.809431000000000123e-02,1.509305499999999932e-02
-3.750212499999999949e+00,-1.125720600000000005e+01,3.516188000000000091e+00,-1.446715099999999928e-02,-4.986589400000000089e-02,1.558450999999999934e-02
